image;width;height;dataset_country;mixset_id;spain_id;germany_id;belgium_id
00797_00002.ppm;139;151;bel;44;R-308;;40
00798_00000.ppm;64;64;bel;44;R-308;;40
00798_00001.ppm;74;74;bel;44;R-308;;40
00798_00002.ppm;69;70;bel;44;R-308;;40
00799_00000.ppm;112;122;bel;44;R-308;;40
00799_00001.ppm;124;139;bel;44;R-308;;40
00799_00002.ppm;142;154;bel;44;R-308;;40
00817_00000.ppm;95;95;bel;44;R-308;;40
00817_00001.ppm;92;96;bel;44;R-308;;40
00817_00002.ppm;98;97;bel;44;R-308;;40
00819_00000.ppm;63;73;bel;44;R-308;;40
00819_00001.ppm;62;71;bel;44;R-308;;40
00819_00002.ppm;62;72;bel;44;R-308;;40
00826_00000.ppm;156;165;bel;44;R-308;;40
00826_00001.ppm;175;182;bel;44;R-308;;40
00826_00002.ppm;135;144;bel;44;R-308;;40
00829_00000.ppm;132;187;bel;44;R-308;;40
00829_00001.ppm;123;182;bel;44;R-308;;40
00829_00002.ppm;134;193;bel;44;R-308;;40
00853_00000.ppm;110;111;bel;44;R-308;;40
00853_00001.ppm;112;115;bel;44;R-308;;40
00853_00002.ppm;121;119;bel;44;R-308;;40
00862_00000.ppm;157;160;bel;44;R-308;;40
00862_00001.ppm;122;122;bel;44;R-308;;40
00862_00002.ppm;143;144;bel;44;R-308;;40
00863_00000.ppm;124;127;bel;44;R-308;;40
00863_00001.ppm;135;141;bel;44;R-308;;40
00863_00002.ppm;146;148;bel;44;R-308;;40
00868_00000.ppm;120;127;bel;44;R-308;;40
00868_00001.ppm;95;98;bel;44;R-308;;40
00868_00002.ppm;73;80;bel;44;R-308;;40
00870_00000.ppm;130;131;bel;44;R-308;;40
00870_00001.ppm;152;148;bel;44;R-308;;40
00870_00002.ppm;116;117;bel;44;R-308;;40
00872_00000.ppm;49;255;bel;44;R-308;;40
00872_00001.ppm;51;243;bel;44;R-308;;40
00872_00002.ppm;48;252;bel;44;R-308;;40
00894_00000.ppm;76;104;bel;44;R-308;;40
00894_00001.ppm;76;106;bel;44;R-308;;40
00913_00000.ppm;109;111;bel;44;R-308;;40
00913_00001.ppm;140;135;bel;44;R-308;;40
00913_00002.ppm;122;120;bel;44;R-308;;40
00990_00000.ppm;127;129;bel;44;R-308;;40
00990_00001.ppm;145;147;bel;44;R-308;;40
00990_00002.ppm;111;111;bel;44;R-308;;40
00993_00000.ppm;118;120;bel;44;R-308;;40
00993_00001.ppm;103;107;bel;44;R-308;;40
00993_00002.ppm;94;96;bel;44;R-308;;40
00997_00000.ppm;111;124;bel;44;R-308;;40
00997_00001.ppm;131;146;bel;44;R-308;;40
00997_00002.ppm;121;133;bel;44;R-308;;40
01025_00000.ppm;111;111;bel;44;R-308;;40
01025_00001.ppm;128;128;bel;44;R-308;;40
01025_00002.ppm;152;151;bel;44;R-308;;40
01027_00000.ppm;168;163;bel;44;R-308;;40
01027_00001.ppm;131;128;bel;44;R-308;;40
01027_00002.ppm;116;115;bel;44;R-308;;40
01177_00000.ppm;62;92;bel;44;R-308;;40
01177_00001.ppm;56;92;bel;44;R-308;;40
01177_00002.ppm;98;156;bel;44;R-308;;40
01178_00000.ppm;55;58;bel;44;R-308;;40
01178_00001.ppm;59;60;bel;44;R-308;;40
01178_00002.ppm;63;62;bel;44;R-308;;40
01179_00000.ppm;122;128;bel;44;R-308;;40
01179_00001.ppm;112;118;bel;44;R-308;;40
01185_00000.ppm;164;166;bel;44;R-308;;40
01185_00001.ppm;212;213;bel;44;R-308;;40
01185_00002.ppm;266;271;bel;44;R-308;;40
01202_00000.ppm;105;107;bel;44;R-308;;40
01202_00001.ppm;93;96;bel;44;R-308;;40
01202_00002.ppm;119;121;bel;44;R-308;;40
01297_00000.ppm;141;134;bel;44;R-308;;40
01297_00001.ppm;92;94;bel;44;R-308;;40
01297_00002.ppm;96;145;bel;44;R-308;;40
01333_00000.ppm;79;83;bel;44;R-308;;40
01333_00001.ppm;73;176;bel;44;R-308;;40
01333_00002.ppm;94;95;bel;44;R-308;;40
01343_00000.ppm;98;106;bel;44;R-308;;40
01343_00001.ppm;79;84;bel;44;R-308;;40
01343_00002.ppm;84;182;bel;44;R-308;;40
01361_00000.ppm;82;80;bel;44;R-308;;40
01361_00001.ppm;189;217;bel;44;R-308;;40
01361_00002.ppm;123;183;bel;44;R-308;;40
01384_00000.ppm;63;63;bel;44;R-308;;40
01384_00001.ppm;57;64;bel;44;R-308;;40
01384_00002.ppm;47;61;bel;44;R-308;;40
01387_00000.ppm;94;105;bel;44;R-308;;40
01387_00001.ppm;107;103;bel;44;R-308;;40
01387_00002.ppm;107;105;bel;44;R-308;;40
01411_00000.ppm;171;178;bel;44;R-308;;40
01411_00001.ppm;115;119;bel;44;R-308;;40
01411_00002.ppm;74;76;bel;44;R-308;;40
01412_00000.ppm;104;107;bel;44;R-308;;40
01412_00001.ppm;105;106;bel;44;R-308;;40
01412_00002.ppm;94;104;bel;44;R-308;;40
01435_00000.ppm;91;103;bel;44;R-308;;40
01435_00001.ppm;70;80;bel;44;R-308;;40
01443_00000.ppm;135;146;bel;44;R-308;;40
01443_00001.ppm;91;95;bel;44;R-308;;40
01443_00002.ppm;92;97;bel;44;R-308;;40
01445_00000.ppm;107;111;bel;44;R-308;;40
01445_00001.ppm;86;107;bel;44;R-308;;40
01445_00002.ppm;111;107;bel;44;R-308;;40
01451_00000.ppm;118;272;bel;44;R-308;;40
01451_00001.ppm;81;92;bel;44;R-308;;40
01451_00002.ppm;63;72;bel;44;R-308;;40
01468_00000.ppm;60;61;bel;44;R-308;;40
01468_00001.ppm;86;81;bel;44;R-308;;40
01468_00002.ppm;121;139;bel;44;R-308;;40
01469_00000.ppm;60;62;bel;44;R-308;;40
01469_00001.ppm;76;82;bel;44;R-308;;40
01469_00002.ppm;83;133;bel;44;R-308;;40
01483_00000.ppm;241;240;bel;44;R-308;;40
01483_00001.ppm;155;155;bel;44;R-308;;40
01483_00002.ppm;117;116;bel;44;R-308;;40
01548_00000.ppm;116;213;bel;44;R-308;;40
01548_00001.ppm;84;88;bel;44;R-308;;40
01548_00002.ppm;103;110;bel;44;R-308;;40
01566_00000.ppm;81;94;bel;44;R-308;;40
01566_00001.ppm;112;122;bel;44;R-308;;40
01566_00002.ppm;144;154;bel;44;R-308;;40
01567_00000.ppm;131;129;bel;44;R-308;;40
01567_00001.ppm;110;111;bel;44;R-308;;40
01567_00002.ppm;153;231;bel;44;R-308;;40
01591_00000.ppm;98;104;bel;44;R-308;;40
01591_00001.ppm;122;212;bel;44;R-308;;40
01593_00000.ppm;189;417;bel;44;R-308;;40
01593_00001.ppm;163;165;bel;44;R-308;;40
01593_00002.ppm;207;208;bel;44;R-308;;40
01608_00000.ppm;157;169;bel;44;R-308;;40
01608_00001.ppm;127;134;bel;44;R-308;;40
01608_00002.ppm;208;235;bel;44;R-308;;40
01650_00000.ppm;62;64;bel;44;R-308;;40
01650_00001.ppm;75;80;bel;44;R-308;;40
01650_00002.ppm;94;107;bel;44;R-308;;40
01659_00000.ppm;135;181;bel;44;R-308;;40
01659_00001.ppm;105;117;bel;44;R-308;;40
01659_00002.ppm;104;127;bel;44;R-308;;40
01697_00000.ppm;111;131;bel;44;R-308;;40
01697_00001.ppm;97;110;bel;44;R-308;;40
01697_00002.ppm;84;93;bel;44;R-308;;40
01698_00000.ppm;51;51;bel;44;R-308;;40
01698_00001.ppm;131;241;bel;44;R-308;;40
01698_00002.ppm;91;241;bel;44;R-308;;40
01700_00000.ppm;97;100;bel;44;R-308;;40
01700_00001.ppm;118;121;bel;44;R-308;;40
01700_00002.ppm;123;244;bel;44;R-308;;40
01729_00000.ppm;67;67;bel;44;R-308;;40
01729_00001.ppm;60;62;bel;44;R-308;;40
01729_00002.ppm;54;55;bel;44;R-308;;40
01737_00000.ppm;131;142;bel;44;R-308;;40
01737_00001.ppm;94;100;bel;44;R-308;;40
01737_00002.ppm;73;79;bel;44;R-308;;40
01741_00000.ppm;79;73;bel;44;R-308;;40
01741_00001.ppm;64;62;bel;44;R-308;;40
01741_00002.ppm;51;52;bel;44;R-308;;40
01791_00000.ppm;75;73;bel;44;R-308;;40
01791_00001.ppm;93;192;bel;44;R-308;;40
01791_00002.ppm;152;171;bel;44;R-308;;40
01792_00000.ppm;67;228;bel;44;R-308;;40
01792_00001.ppm;67;191;bel;44;R-308;;40
01792_00002.ppm;53;117;bel;44;R-308;;40
01795_00000.ppm;196;208;bel;44;R-308;;40
01795_00001.ppm;135;139;bel;44;R-308;;40
01795_00002.ppm;92;91;bel;44;R-308;;40
01819_00000.ppm;84;88;bel;44;R-308;;40
01819_00001.ppm;133;147;bel;44;R-308;;40
01819_00002.ppm;68;70;bel;44;R-308;;40
01821_00000.ppm;136;154;bel;44;R-308;;40
01821_00001.ppm;85;92;bel;44;R-308;;40
01821_00002.ppm;68;73;bel;44;R-308;;40
01822_00000.ppm;127;127;bel;44;R-308;;40
01822_00001.ppm;96;96;bel;44;R-308;;40
01822_00002.ppm;67;64;bel;44;R-308;;40
01825_00000.ppm;74;71;bel;44;R-308;;40
01825_00001.ppm;76;240;bel;44;R-308;;40
01825_00002.ppm;117;225;bel;44;R-308;;40
01826_00000.ppm;74;79;bel;44;R-308;;40
01826_00001.ppm;95;97;bel;44;R-308;;40
01826_00002.ppm;62;64;bel;44;R-308;;40
01827_00000.ppm;163;171;bel;44;R-308;;40
01827_00001.ppm;111;116;bel;44;R-308;;40
01827_00002.ppm;81;85;bel;44;R-308;;40
Image00833.ppm;270;270;spa;44;R-308;;40
Image00834.ppm;150;150;spa;44;R-308;;40
Image00835.ppm;242;242;spa;44;R-308;;40
Image00841.ppm;170;170;spa;44;R-308;;40
Image00842.ppm;234;234;spa;44;R-308;;40
Image00843.ppm;122;122;spa;44;R-308;;40
Image00844.ppm;242;242;spa;44;R-308;;40
Image00968.ppm;132;132;spa;44;R-308;;40
Image01084.ppm;254;254;spa;44;R-308;;40
Image01290.ppm;134;134;spa;44;R-308;;40
Image01327.ppm;360;360;spa;44;R-308;;40
Image01328.ppm;584;584;spa;44;R-308;;40
00070_00000.ppm;106;171;bel;47;R-308c;;42
00070_00001.ppm;83;81;bel;47;R-308c;;42
00070_00002.ppm;62;63;bel;47;R-308c;;42
00074_00000.ppm;53;54;bel;47;R-308c;;42
00074_00001.ppm;58;62;bel;47;R-308c;;42
00074_00002.ppm;70;74;bel;47;R-308c;;42
00076_00000.ppm;86;142;bel;47;R-308c;;42
00076_00001.ppm;56;56;bel;47;R-308c;;42
00076_00002.ppm;68;67;bel;47;R-308c;;42
00515_00000.ppm;80;117;bel;47;R-308c;;42
00515_00001.ppm;99;148;bel;47;R-308c;;42
00515_00002.ppm;123;206;bel;47;R-308c;;42
00875_00000.ppm;112;115;bel;47;R-308c;;42
00875_00001.ppm;128;127;bel;47;R-308c;;42
00875_00002.ppm;140;139;bel;47;R-308c;;42
00879_00000.ppm;91;115;bel;47;R-308c;;42
01093_00000.ppm;143;143;bel;47;R-308c;;42
01093_00001.ppm;142;143;bel;47;R-308c;;42
01093_00002.ppm;139;145;bel;47;R-308c;;42
01095_00000.ppm;187;195;bel;47;R-308c;;42
01166_00000.ppm;135;140;bel;47;R-308c;;42
01166_00001.ppm;115;132;bel;47;R-308c;;42
01166_00002.ppm;106;130;bel;47;R-308c;;42
01582_00000.ppm;122;127;bel;47;R-308c;;42
01582_00001.ppm;91;92;bel;47;R-308c;;42
01582_00002.ppm;69;71;bel;47;R-308c;;42
01730_00000.ppm;75;148;bel;47;R-308c;;42
01730_00001.ppm;68;72;bel;47;R-308c;;42
01730_00002.ppm;62;62;bel;47;R-308c;;42
01732_00000.ppm;63;63;bel;47;R-308c;;42
01732_00001.ppm;55;128;bel;47;R-308c;;42
01732_00002.ppm;43;127;bel;47;R-308c;;42
01736_00000.ppm;82;145;bel;47;R-308c;;42
01736_00001.ppm;62;143;bel;47;R-308c;;42
01736_00002.ppm;60;68;bel;47;R-308c;;42
00071_00000.ppm;67;68;bel;48;R-308d;;43
00071_00001.ppm;100;100;bel;48;R-308d;;43
00071_00002.ppm;83;84;bel;48;R-308d;;43
00073_00000.ppm;72;73;bel;48;R-308d;;43
00073_00001.ppm;59;62;bel;48;R-308d;;43
00073_00002.ppm;87;95;bel;48;R-308d;;43
00865_00000.ppm;83;106;bel;48;R-308d;;43
00865_00001.ppm;87;105;bel;48;R-308d;;43
00865_00002.ppm;85;106;bel;48;R-308d;;43
00873_00000.ppm;119;115;bel;48;R-308d;;43
00873_00001.ppm;98;98;bel;48;R-308d;;43
00873_00002.ppm;84;86;bel;48;R-308d;;43
00878_00000.ppm;119;119;bel;48;R-308d;;43
00878_00001.ppm;122;127;bel;48;R-308d;;43
00878_00002.ppm;131;132;bel;48;R-308d;;43
01094_00000.ppm;128;129;bel;48;R-308d;;43
01094_00001.ppm;115;112;bel;48;R-308d;;43
01094_00002.ppm;121;122;bel;48;R-308d;;43
01164_00000.ppm;295;357;bel;48;R-308d;;43
01164_00001.ppm;334;352;bel;48;R-308d;;43
01164_00002.ppm;310;351;bel;48;R-308d;;43
01589_00000.ppm;63;70;bel;48;R-308d;;43
01589_00001.ppm;81;91;bel;48;R-308d;;43
01589_00002.ppm;111;127;bel;48;R-308d;;43
01733_00000.ppm;60;67;bel;48;R-308d;;43
01733_00001.ppm;72;76;bel;48;R-308d;;43
01733_00002.ppm;72;141;bel;48;R-308d;;43
01735_00000.ppm;67;72;bel;48;R-308d;;43
01735_00001.ppm;64;127;bel;48;R-308d;;43
01735_00002.ppm;55;130;bel;48;R-308d;;43
00345_00000.ppm;83;83;bel;52;R-400a;;35
00345_00001.ppm;82;82;bel;52;R-400a;;35
00345_00002.ppm;85;84;bel;52;R-400a;;35
00360_00000.ppm;47;54;bel;52;R-400a;;35
00360_00001.ppm;63;79;bel;52;R-400a;;35
00360_00002.ppm;51;60;bel;52;R-400a;;35
00481_00000.ppm;93;86;bel;52;R-400a;;35
00481_00001.ppm;74;71;bel;52;R-400a;;35
00481_00002.ppm;58;60;bel;52;R-400a;;35
Image00536.ppm;354;354;spa;52;R-400a;;35
Image00537.ppm;218;218;spa;52;R-400a;;35
Image00584.ppm;218;218;spa;52;R-400a;;35
Image00609.ppm;252;252;spa;52;R-400a;;35
Image00610.ppm;174;174;spa;52;R-400a;;35
Image00619.ppm;414;414;spa;52;R-400a;;35
Image00623.ppm;194;194;spa;52;R-400a;;35
Image00627.ppm;182;182;spa;52;R-400a;;35
00020_00000.ppm;74;82;bel;53;R-400b;;35
00020_00001.ppm;82;84;bel;53;R-400b;;35
00020_00002.ppm;91;83;bel;53;R-400b;;35
00031_00000.ppm;399;375;bel;53;R-400b;;35
00031_00001.ppm;135;136;bel;53;R-400b;;35
00031_00002.ppm;104;104;bel;53;R-400b;;35
00359_00000.ppm;59;61;bel;53;R-400b;;35
00359_00001.ppm;50;52;bel;53;R-400b;;35
00359_00002.ppm;81;82;bel;53;R-400b;;35
00707_00000.ppm;106;195;bel;53;R-400b;;35
00707_00001.ppm;88;180;bel;53;R-400b;;35
00707_00002.ppm;79;168;bel;53;R-400b;;35
00722_00000.ppm;352;367;bel;53;R-400b;;35
00722_00001.ppm;363;372;bel;53;R-400b;;35
00722_00002.ppm;371;369;bel;53;R-400b;;35
01216_00000.ppm;347;344;bel;53;R-400b;;35
01216_00001.ppm;340;334;bel;53;R-400b;;35
01216_00002.ppm;327;325;bel;53;R-400b;;35
01294_00000.ppm;86;88;bel;53;R-400b;;35
01294_00001.ppm;135;130;bel;53;R-400b;;35
01294_00002.ppm;202;217;bel;53;R-400b;;35
01299_00000.ppm;96;110;bel;53;R-400b;;35
01299_00001.ppm;108;104;bel;53;R-400b;;35
01299_00002.ppm;123;123;bel;53;R-400b;;35
01324_00000.ppm;176;171;bel;53;R-400b;;35
01324_00001.ppm;123;170;bel;53;R-400b;;35
01324_00002.ppm;158;175;bel;53;R-400b;;35
01600_00000.ppm;417;367;bel;53;R-400b;;35
01600_00001.ppm;387;359;bel;53;R-400b;;35
01600_00002.ppm;398;359;bel;53;R-400b;;35
01661_00000.ppm;61;63;bel;53;R-400b;;35
01661_00001.ppm;104;129;bel;53;R-400b;;35
01661_00002.ppm;84;85;bel;53;R-400b;;35
01677_00000.ppm;127;145;bel;53;R-400b;;35
01677_00001.ppm;121;118;bel;53;R-400b;;35
01677_00002.ppm;156;154;bel;53;R-400b;;35
01711_00000.ppm;146;155;bel;53;R-400b;;35
01711_00001.ppm;144;153;bel;53;R-400b;;35
01711_00002.ppm;159;159;bel;53;R-400b;;35
Image00620.ppm;246;246;spa;53;R-400b;;35
00153_00000.ppm;96;98;bel;54;R-400c;35;34
00153_00001.ppm;107;100;bel;54;R-400c;35;34
00153_00002.ppm;96;98;bel;54;R-400c;35;34
00370_00000.ppm;26;26;bel;54;R-400c;35;34
00370_00001.ppm;27;27;bel;54;R-400c;35;34
00370_00002.ppm;26;26;bel;54;R-400c;35;34
00561_00000.ppm;46;48;bel;54;R-400c;35;34
00561_00001.ppm;37;39;bel;54;R-400c;35;34
00561_00002.ppm;67;67;bel;54;R-400c;35;34
00565_00000.ppm;214;219;bel;54;R-400c;35;34
00565_00001.ppm;190;216;bel;54;R-400c;35;34
00565_00002.ppm;169;224;bel;54;R-400c;35;34
01142_00000.ppm;104;99;bel;54;R-400c;35;34
01142_00001.ppm;96;94;bel;54;R-400c;35;34
01142_00002.ppm;92;88;bel;54;R-400c;35;34
01214_00000.ppm;39;54;bel;54;R-400c;35;34
01214_00001.ppm;38;52;bel;54;R-400c;35;34
01214_00002.ppm;39;55;bel;54;R-400c;35;34
01218_00000.ppm;188;207;bel;54;R-400c;35;34
01218_00001.ppm;159;176;bel;54;R-400c;35;34
01218_00002.ppm;140;151;bel;54;R-400c;35;34
01240_00000.ppm;110;111;bel;54;R-400c;35;34
01240_00001.ppm;121;122;bel;54;R-400c;35;34
01240_00002.ppm;106;106;bel;54;R-400c;35;34
01241_00000.ppm;63;71;bel;54;R-400c;35;34
01241_00001.ppm;67;74;bel;54;R-400c;35;34
01241_00002.ppm;60;68;bel;54;R-400c;35;34
01259_00000.ppm;190;189;bel;54;R-400c;35;34
01259_00001.ppm;169;172;bel;54;R-400c;35;34
01259_00002.ppm;142;145;bel;54;R-400c;35;34
01259_00003.ppm;154;157;bel;54;R-400c;35;34
01260_00000.ppm;99;99;bel;54;R-400c;35;34
01260_00001.ppm;95;94;bel;54;R-400c;35;34
01260_00002.ppm;64;67;bel;54;R-400c;35;34
01418_00000.ppm;96;104;bel;54;R-400c;35;34
01418_00001.ppm;103;99;bel;54;R-400c;35;34
01418_00002.ppm;97;96;bel;54;R-400c;35;34
01643_00000.ppm;92;94;bel;54;R-400c;35;34
01643_00001.ppm;152;157;bel;54;R-400c;35;34
01643_00002.ppm;119;123;bel;54;R-400c;35;34
01646_00000.ppm;100;99;bel;54;R-400c;35;34
01646_00001.ppm;122;120;bel;54;R-400c;35;34
01646_00002.ppm;148;238;bel;54;R-400c;35;34
01890_00000.ppm;165;190;bel;54;R-400c;35;34
01890_00001.ppm;71;98;bel;54;R-400c;35;34
01890_00002.ppm;192;181;bel;54;R-400c;35;34
00000_00000.ppm;37;37;ger;54;R-400c;35;34
00000_00001.ppm;39;37;ger;54;R-400c;35;34
00000_00002.ppm;39;39;ger;54;R-400c;35;34
00000_00003.ppm;39;38;ger;54;R-400c;35;34
00000_00004.ppm;39;39;ger;54;R-400c;35;34
00000_00005.ppm;40;40;ger;54;R-400c;35;34
00000_00006.ppm;42;42;ger;54;R-400c;35;34
00000_00007.ppm;43;43;ger;54;R-400c;35;34
00000_00008.ppm;43;43;ger;54;R-400c;35;34
00000_00009.ppm;44;44;ger;54;R-400c;35;34
00000_00010.ppm;46;46;ger;54;R-400c;35;34
00000_00011.ppm;46;48;ger;54;R-400c;35;34
00000_00012.ppm;46;49;ger;54;R-400c;35;34
00000_00013.ppm;47;49;ger;54;R-400c;35;34
00000_00014.ppm;48;49;ger;54;R-400c;35;34
00000_00015.ppm;52;52;ger;54;R-400c;35;34
00000_00016.ppm;55;54;ger;54;R-400c;35;34
00000_00017.ppm;56;56;ger;54;R-400c;35;34
00000_00018.ppm;58;59;ger;54;R-400c;35;34
00000_00019.ppm;60;60;ger;54;R-400c;35;34
00000_00020.ppm;62;63;ger;54;R-400c;35;34
00000_00021.ppm;67;69;ger;54;R-400c;35;34
00000_00022.ppm;68;72;ger;54;R-400c;35;34
00000_00023.ppm;75;76;ger;54;R-400c;35;34
00000_00024.ppm;79;81;ger;54;R-400c;35;34
00000_00025.ppm;85;91;ger;54;R-400c;35;34
00000_00026.ppm;94;99;ger;54;R-400c;35;34
00000_00027.ppm;99;105;ger;54;R-400c;35;34
00000_00028.ppm;109;119;ger;54;R-400c;35;34
00000_00029.ppm;118;128;ger;54;R-400c;35;34
00001_00000.ppm;29;29;ger;54;R-400c;35;34
00001_00001.ppm;28;30;ger;54;R-400c;35;34
00001_00002.ppm;29;30;ger;54;R-400c;35;34
00001_00003.ppm;28;30;ger;54;R-400c;35;34
00001_00004.ppm;29;30;ger;54;R-400c;35;34
00001_00005.ppm;29;28;ger;54;R-400c;35;34
00001_00006.ppm;30;29;ger;54;R-400c;35;34
00001_00007.ppm;30;29;ger;54;R-400c;35;34
00001_00008.ppm;31;32;ger;54;R-400c;35;34
00001_00009.ppm;32;32;ger;54;R-400c;35;34
00001_00010.ppm;31;32;ger;54;R-400c;35;34
00001_00011.ppm;32;31;ger;54;R-400c;35;34
00001_00012.ppm;32;32;ger;54;R-400c;35;34
00001_00013.ppm;34;33;ger;54;R-400c;35;34
00001_00014.ppm;34;34;ger;54;R-400c;35;34
00001_00015.ppm;34;35;ger;54;R-400c;35;34
00001_00016.ppm;35;37;ger;54;R-400c;35;34
00001_00017.ppm;38;38;ger;54;R-400c;35;34
00001_00018.ppm;37;38;ger;54;R-400c;35;34
00001_00019.ppm;40;41;ger;54;R-400c;35;34
00001_00020.ppm;43;43;ger;54;R-400c;35;34
00001_00021.ppm;43;43;ger;54;R-400c;35;34
00001_00022.ppm;44;44;ger;54;R-400c;35;34
00001_00023.ppm;48;49;ger;54;R-400c;35;34
00001_00024.ppm;50;52;ger;54;R-400c;35;34
00001_00025.ppm;53;54;ger;54;R-400c;35;34
00001_00026.ppm;57;57;ger;54;R-400c;35;34
00001_00027.ppm;61;61;ger;54;R-400c;35;34
00001_00028.ppm;68;70;ger;54;R-400c;35;34
00001_00029.ppm;76;76;ger;54;R-400c;35;34
00002_00000.ppm;29;30;ger;54;R-400c;35;34
00002_00001.ppm;29;31;ger;54;R-400c;35;34
00002_00002.ppm;32;32;ger;54;R-400c;35;34
00002_00003.ppm;31;31;ger;54;R-400c;35;34
00002_00004.ppm;32;31;ger;54;R-400c;35;34
00002_00005.ppm;33;34;ger;54;R-400c;35;34
00002_00006.ppm;34;35;ger;54;R-400c;35;34
00002_00007.ppm;35;35;ger;54;R-400c;35;34
00002_00008.ppm;35;35;ger;54;R-400c;35;34
00002_00009.ppm;33;35;ger;54;R-400c;35;34
00002_00010.ppm;34;35;ger;54;R-400c;35;34
00002_00011.ppm;35;35;ger;54;R-400c;35;34
00002_00012.ppm;35;35;ger;54;R-400c;35;34
00002_00013.ppm;36;37;ger;54;R-400c;35;34
00002_00014.ppm;35;36;ger;54;R-400c;35;34
00002_00015.ppm;37;38;ger;54;R-400c;35;34
00002_00016.ppm;37;38;ger;54;R-400c;35;34
00002_00017.ppm;38;39;ger;54;R-400c;35;34
00002_00018.ppm;39;40;ger;54;R-400c;35;34
00002_00019.ppm;40;40;ger;54;R-400c;35;34
00002_00020.ppm;42;43;ger;54;R-400c;35;34
00002_00021.ppm;43;44;ger;54;R-400c;35;34
00002_00022.ppm;44;45;ger;54;R-400c;35;34
00002_00023.ppm;47;48;ger;54;R-400c;35;34
00002_00024.ppm;48;49;ger;54;R-400c;35;34
00002_00025.ppm;47;50;ger;54;R-400c;35;34
00002_00026.ppm;52;51;ger;54;R-400c;35;34
00002_00027.ppm;53;55;ger;54;R-400c;35;34
00002_00028.ppm;54;57;ger;54;R-400c;35;34
00002_00029.ppm;60;58;ger;54;R-400c;35;34
00003_00000.ppm;27;25;ger;54;R-400c;35;34
00003_00001.ppm;27;27;ger;54;R-400c;35;34
00003_00002.ppm;26;27;ger;54;R-400c;35;34
00003_00003.ppm;27;26;ger;54;R-400c;35;34
00003_00004.ppm;27;27;ger;54;R-400c;35;34
00003_00005.ppm;29;29;ger;54;R-400c;35;34
00003_00006.ppm;29;29;ger;54;R-400c;35;34
00003_00007.ppm;29;29;ger;54;R-400c;35;34
00003_00008.ppm;27;27;ger;54;R-400c;35;34
00003_00009.ppm;29;28;ger;54;R-400c;35;34
00003_00010.ppm;29;30;ger;54;R-400c;35;34
00003_00011.ppm;30;30;ger;54;R-400c;35;34
00003_00012.ppm;30;30;ger;54;R-400c;35;34
00003_00013.ppm;31;31;ger;54;R-400c;35;34
00003_00014.ppm;31;31;ger;54;R-400c;35;34
00003_00015.ppm;32;34;ger;54;R-400c;35;34
00003_00016.ppm;33;32;ger;54;R-400c;35;34
00003_00017.ppm;33;34;ger;54;R-400c;35;34
00003_00018.ppm;34;36;ger;54;R-400c;35;34
00003_00019.ppm;36;37;ger;54;R-400c;35;34
00003_00020.ppm;38;38;ger;54;R-400c;35;34
00003_00021.ppm;37;40;ger;54;R-400c;35;34
00003_00022.ppm;39;40;ger;54;R-400c;35;34
00003_00023.ppm;39;42;ger;54;R-400c;35;34
00003_00024.ppm;41;45;ger;54;R-400c;35;34
00003_00025.ppm;41;45;ger;54;R-400c;35;34
00003_00026.ppm;42;48;ger;54;R-400c;35;34
00003_00027.ppm;45;51;ger;54;R-400c;35;34
00003_00028.ppm;48;54;ger;54;R-400c;35;34
00003_00029.ppm;50;56;ger;54;R-400c;35;34
00004_00000.ppm;26;26;ger;54;R-400c;35;34
00004_00001.ppm;28;28;ger;54;R-400c;35;34
00004_00002.ppm;28;29;ger;54;R-400c;35;34
00004_00003.ppm;29;28;ger;54;R-400c;35;34
00004_00004.ppm;29;29;ger;54;R-400c;35;34
00004_00005.ppm;28;28;ger;54;R-400c;35;34
00004_00006.ppm;30;30;ger;54;R-400c;35;34
00004_00007.ppm;31;30;ger;54;R-400c;35;34
00004_00008.ppm;31;30;ger;54;R-400c;35;34
00004_00009.ppm;32;32;ger;54;R-400c;35;34
00004_00010.ppm;33;34;ger;54;R-400c;35;34
00004_00011.ppm;33;33;ger;54;R-400c;35;34
00004_00012.ppm;34;35;ger;54;R-400c;35;34
00004_00013.ppm;36;36;ger;54;R-400c;35;34
00004_00014.ppm;36;38;ger;54;R-400c;35;34
00004_00015.ppm;36;38;ger;54;R-400c;35;34
00004_00016.ppm;38;39;ger;54;R-400c;35;34
00004_00017.ppm;40;41;ger;54;R-400c;35;34
00004_00018.ppm;41;43;ger;54;R-400c;35;34
00004_00019.ppm;45;46;ger;54;R-400c;35;34
00004_00020.ppm;46;47;ger;54;R-400c;35;34
00004_00021.ppm;47;47;ger;54;R-400c;35;34
00004_00022.ppm;50;51;ger;54;R-400c;35;34
00004_00023.ppm;53;53;ger;54;R-400c;35;34
00004_00024.ppm;56;55;ger;54;R-400c;35;34
00004_00025.ppm;57;59;ger;54;R-400c;35;34
00004_00026.ppm;59;62;ger;54;R-400c;35;34
00004_00027.ppm;65;68;ger;54;R-400c;35;34
00004_00028.ppm;73;75;ger;54;R-400c;35;34
00004_00029.ppm;76;77;ger;54;R-400c;35;34
00005_00000.ppm;26;27;ger;54;R-400c;35;34
00005_00001.ppm;28;29;ger;54;R-400c;35;34
00005_00002.ppm;29;28;ger;54;R-400c;35;34
00005_00003.ppm;29;28;ger;54;R-400c;35;34
